user,pct_pos,pct_neu,pct_neg,pct_na,n
DinaMen45337462,0.0,1.0,0.0,0.0,1
DinoraG29542872,0.0,1.0,0.0,0.0,1
Diogo_s13,0.0,1.0,0.0,0.0,1
Dni23_14,0.0,1.0,0.0,0.0,1
DoctorDelAgua,0.0,1.0,0.0,0.0,1
DrBMO,0.0,0.0,1.0,0.0,1
Dr_Strater_,0.0,0.0,1.0,0.0,1
EAPablo10_,0.0,1.0,0.0,0.0,1
EDINALBERTOA,0.0,1.0,0.0,0.0,1
ELSAMHROQUE,0.0,1.0,0.0,0.0,1
EMunchy,0.0,1.0,0.0,0.0,1
ER65595983,0.0,1.0,0.0,0.0,1
E_Morales2250,0.0,1.0,0.0,0.0,1
Ed_dynho,0.0,1.0,0.0,0.0,1
Eddie58jr,0.0,1.0,0.0,0.0,1
Eddie99243836,0.0,0.0,1.0,0.0,1
EdgarAArreaza,0.0,1.0,0.0,0.0,1
EdgarFerna62973,0.0,0.0,1.0,0.0,1
EdgarItar,0.0,1.0,0.0,0.0,1
EescobarEscobar,0.0,1.0,0.0,0.0,1
ElLitroz,0.0,1.0,0.0,0.0,1
El_Patatush,0.0,1.0,0.0,0.0,1
Elcarrillo_16,0.0,1.0,0.0,0.0,1
Elcrissalex,0.0,1.0,0.0,0.0,1
EleMent76952283,0.0,1.0,0.0,0.0,1
ElenaMotta_,0.0,1.0,0.0,0.0,1
Eliseo5209,0.0,1.0,0.0,0.0,1
EliseoBac,0.0,1.0,0.0,0.0,1
ElmerHernandez0,0.0,1.0,0.0,0.0,1
ElmerLandazuri7,0.0,0.0,1.0,0.0,1
Elmora_Siu,0.0,0.0,1.0,0.0,1
EmeGeLizama,0.0,1.0,0.0,0.0,1
Emerson07937834,0.0,0.0,1.0,0.0,1
EmyLopez240400,0.0,1.0,0.0,0.0,1
Enascenso2019,0.0,1.0,0.0,0.0,1
Endless_28gt,0.0,1.0,0.0,0.0,1
Enemiga_Publika,0.0,1.0,0.0,0.0,1
Enrique41204614,0.0,0.0,1.0,0.0,1
Enrique531,0.0,1.0,0.0,0.0,1
Enrique91598012,0.0,1.0,0.0,0.0,1
ErickJimenez69,0.0,1.0,0.0,0.0,1
Erick_Acaham,0.0,0.0,1.0,0.0,1
Error_Sys404,0.0,1.0,0.0,0.0,1
ErroresGt,0.0,1.0,0.0,0.0,1
EsSanto777,0.0,0.0,1.0,0.0,1
EsequielMo90988,0.0,1.0,0.0,0.0,1
Esilvar2,0.0,1.0,0.0,0.0,1
Estu_Madridista,0.0,1.0,0.0,0.0,1
EstuardoGudiel6,0.0,1.0,0.0,0.0,1
EstuardoYA97497,0.0,1.0,0.0,0.0,1
EugeniaGalvez13,0.0,1.0,0.0,0.0,1
EvelynC47357166,0.0,0.0,1.0,0.0,1
Ewinn_hernandez,0.0,0.0,1.0,0.0,1
Expiacion_49,0.0,1.0,0.0,0.0,1
FECI_MP,0.0,0.0,1.0,0.0,1
FRESA2222,0.0,1.0,0.0,0.0,1
FUNDESA,0.0,1.0,0.0,0.0,1
Fabrici58699638,0.0,0.0,1.0,0.0,1
FabyCalderon11,0.0,1.0,0.0,0.0,1
Fer230350,0.0,0.0,1.0,0.0,1
FerAMonroy,0.0,1.0,0.0,0.0,1
FerdyMontepeque,0.0,1.0,0.0,0.0,1
Fernand60951576,0.0,0.0,1.0,0.0,1
FerxoMartinez,0.0,0.0,1.0,0.0,1
Fidelmacalajau,0.0,1.0,0.0,0.0,1
Fitotato,0.0,0.0,1.0,0.0,1
FlixGar77736683,0.0,1.0,0.0,0.0,1
FlordMorellana,0.0,1.0,0.0,0.0,1
FrAncisKo2323,0.0,0.0,1.0,0.0,1
Francis_HieZa88,0.0,1.0,0.0,0.0,1
FredyPazos23,0.0,1.0,0.0,0.0,1
FreedomOfGuate,0.0,1.0,0.0,0.0,1
FrescoSuchiles,0.0,0.0,1.0,0.0,1
GBerganza2023,0.0,0.0,1.0,0.0,1
GECALI3,0.0,0.0,1.0,0.0,1
GMaerunrz,0.0,1.0,0.0,0.0,1
GPriscillaG,0.0,1.0,0.0,0.0,1
GTavo2104,0.0,1.0,0.0,0.0,1
GabrielaGue,0.0,1.0,0.0,0.0,1
Gabriovas,0.0,0.0,1.0,0.0,1
GaliciaJulio,0.0,1.0,0.0,0.0,1
GarciWaldemar,0.0,1.0,0.0,0.0,1
Garcia719Garcia,0.0,1.0,0.0,0.0,1
Garne87,0.0,1.0,0.0,0.0,1
Gatina777,0.0,1.0,0.0,0.0,1
Gato831,0.0,1.0,0.0,0.0,1
Ge0Black,0.0,1.0,0.0,0.0,1
GeneaGuate,0.0,1.0,0.0,0.0,1
GeorgeDoradea,0.0,1.0,0.0,0.0,1
GeovamnyS,0.0,0.0,1.0,0.0,1
GeovaniSamayoaA,0.0,1.0,0.0,0.0,1
GermanRodz1,0.0,1.0,0.0,0.0,1
GilRey422483,0.0,1.0,0.0,0.0,1
GinLomx,0.0,0.0,1.0,0.0,1
Gio_Mar1610,0.0,1.0,0.0,0.0,1
GiovanniDeLeo19,0.0,1.0,0.0,0.0,1
GironRamiro,0.0,0.0,1.0,0.0,1
Giulio_Vicenzo,0.0,0.0,1.0,0.0,1
Gloria032014,0.0,1.0,0.0,0.0,1
GoWokeGoBroke82,0.0,1.0,0.0,0.0,1
GodofEAFC,0.0,1.0,0.0,0.0,1
GoldMemberGT,0.0,1.0,0.0,0.0,1
Gontinez,0.0,1.0,0.0,0.0,1
GonzaloCompari1,0.0,0.0,1.0,0.0,1
Goyo_Saavedra,0.0,1.0,0.0,0.0,1
Green_Fito,0.0,1.0,0.0,0.0,1
GrisSteeven,0.0,1.0,0.0,0.0,1
GtJoMaEdGa,0.0,1.0,0.0,0.0,1
GtMayorga,0.0,1.0,0.0,0.0,1
GuaBoomerang,0.0,0.0,1.0,0.0,1
GualanEl,0.0,1.0,0.0,0.0,1
GuatItalia,0.0,1.0,0.0,0.0,1
Guatatey,0.0,1.0,0.0,0.0,1
Guatealejandro,0.0,1.0,0.0,0.0,1
GuatebellasMag,0.0,1.0,0.0,0.0,1
Guatecosmos,0.0,0.0,1.0,0.0,1
Guatevision_tv,0.0,1.0,0.0,0.0,1
Gugis5,0.0,1.0,0.0,0.0,1
Guillelgui,0.0,1.0,0.0,0.0,1
GuitarrasdGuate,0.0,1.0,0.0,0.0,1
Gus_pacheco10,0.0,1.0,0.0,0.0,1
Guskike,0.0,1.0,0.0,0.0,1
Gustavo31303223,0.0,1.0,0.0,0.0,1
Gustavo43958388,0.0,1.0,0.0,0.0,1
HENRYQUEVEDO316,0.0,1.0,0.0,0.0,1
HKE719,0.0,1.0,0.0,0.0,1
Habibi58,0.0,1.0,0.0,0.0,1
HansGalindoGt,0.0,1.0,0.0,0.0,1
HaverRamirez,0.0,0.0,1.0,0.0,1
HctorLp09816449,0.0,0.0,1.0,0.0,1
HecthorCV,0.0,1.0,0.0,0.0,1
HectorD52064509,0.0,1.0,0.0,0.0,1
HectorM68394714,0.0,1.0,0.0,0.0,1
HeidyBarrios78,0.0,0.0,1.0,0.0,1
HenryFit5,0.0,1.0,0.0,0.0,1
HensbillPerez,0.0,0.0,1.0,0.0,1
Heraldodomingo2,0.0,1.0,0.0,0.0,1
HermelindoMele3,0.0,1.0,0.0,0.0,1
Hernandez__W,0.0,1.0,0.0,0.0,1
HeverAbarca,0.0,1.0,0.0,0.0,1
HexeSalem,0.0,1.0,0.0,0.0,1
Heyopita,0.0,1.0,0.0,0.0,1
HtonioJ,0.0,1.0,0.0,0.0,1
HugoSanchinell1,0.0,0.0,1.0,0.0,1
IlmarN,0.0,1.0,0.0,0.0,1
Im_PabloJ,0.0,1.0,0.0,0.0,1
ImagenGt2,0.0,1.0,0.0,0.0,1
Incorruptibl_gt,0.0,1.0,0.0,0.0,1
IngridV43288582,0.0,1.0,0.0,0.0,1
Interiano1Saul,0.0,1.0,0.0,0.0,1
Intuitscreto,0.0,1.0,0.0,0.0,1
IrisMar78612428,0.0,1.0,0.0,0.0,1
JBorgov,0.0,1.0,0.0,0.0,1
JC2007JC,0.0,1.0,0.0,0.0,1
JDouglas182,0.0,1.0,0.0,0.0,1
JEdwinMeja1,0.0,0.0,1.0,0.0,1
JFGuatemala,0.0,1.0,0.0,0.0,1
JGIRON07,0.0,0.0,1.0,0.0,1
JONTHANB_LEOODO,0.0,0.0,1.0,0.0,1
JRiveraGT,0.0,1.0,0.0,0.0,1
JULIOMENDEZORD1,0.0,0.0,1.0,0.0,1
Jaguilar91Juan,0.0,1.0,0.0,0.0,1
Jairoelrojo,0.0,1.0,0.0,0.0,1
JalenVelaz46026,0.0,1.0,0.0,0.0,1
Jamilto71384561,0.0,1.0,0.0,0.0,1
Jccasellas,0.0,0.0,1.0,0.0,1
JennifferLopLem,0.0,1.0,0.0,0.0,1
Jennygt100,0.0,0.0,1.0,0.0,1
JersonCamey,0.0,0.0,1.0,0.0,1
Jessi11Salazar,0.0,1.0,0.0,0.0,1
JkSandoval_,0.0,0.0,1.0,0.0,1
JoaqunG46678893,0.0,1.0,0.0,0.0,1
JoeMayros,0.0,1.0,0.0,0.0,1
JohansonDev,0.0,1.0,0.0,0.0,1
Jonatha32651501,0.0,1.0,0.0,0.0,1
JorgeEn48650964,0.0,0.0,1.0,0.0,1
JorgeGa23923554,0.0,1.0,0.0,0.0,1
JorgeGu59035932,0.0,1.0,0.0,0.0,1
JorgePhilips2,0.0,1.0,0.0,0.0,1
Jorgealberto365,0.0,1.0,0.0,0.0,1
Jorgetwit75,0.0,1.0,0.0,0.0,1
JorkFlorido,0.0,1.0,0.0,0.0,1
JosEspi96513589,0.0,1.0,0.0,0.0,1
JosRafa44150143,0.0,1.0,0.0,0.0,1
JoseCar08264993,0.0,1.0,0.0,0.0,1
JoseVilledaGt,0.0,1.0,0.0,0.0,1
Josecmax2,0.0,1.0,0.0,0.0,1
Joselit48030797,0.0,0.0,1.0,0.0,1
JoshemiGT,0.0,1.0,0.0,0.0,1
JosueLop30,0.0,0.0,1.0,0.0,1
JosuePorta,0.0,1.0,0.0,0.0,1
Josuedj_12,0.0,1.0,0.0,0.0,1
Josuetiy,0.0,0.0,1.0,0.0,1
JpMath_78,0.0,0.0,1.0,0.0,1
Jpappa89,0.0,1.0,0.0,0.0,1
Jr_bbrojo,0.0,1.0,0.0,0.0,1
JreyesArgueta,0.0,1.0,0.0,0.0,1
JuanFra16928760,0.0,1.0,0.0,0.0,1
JuanMarcosCQ,0.0,1.0,0.0,0.0,1
JuanOrtizFoto,0.0,1.0,0.0,0.0,1
JuanPabablo1980,0.0,0.0,1.0,0.0,1
Juan_Castaju,0.0,1.0,0.0,0.0,1
Juancho8924082,0.0,1.0,0.0,0.0,1
Juanpms_,0.0,1.0,0.0,0.0,1
JulyPonce21,0.0,0.0,1.0,0.0,1
KATIASMOR,0.0,1.0,0.0,0.0,1
KICKeTay,0.0,1.0,0.0,0.0,1
Katering1995,0.0,0.0,1.0,0.0,1
Kedrako1,0.0,1.0,0.0,0.0,1
KevinBorrayo,0.0,1.0,0.0,0.0,1
Kincho95,0.0,1.0,0.0,0.0,1
KinitaMd,0.0,1.0,0.0,0.0,1
KirstenNess,0.0,1.0,0.0,0.0,1
Kiyotar97953663,0.0,1.0,0.0,0.0,1
Koko937393,0.0,1.0,0.0,0.0,1
KortAbar88,0.0,1.0,0.0,0.0,1
Kosovo1988,0.0,1.0,0.0,0.0,1
Krlazamor,0.0,1.0,0.0,0.0,1
KrystaP33861,0.0,1.0,0.0,0.0,1
L12baquiax,0.0,0.0,1.0,0.0,1
LEX_GT86,0.0,1.0,0.0,0.0,1
LaGomez84022,0.0,1.0,0.0,0.0,1
LaMinarquia,0.0,1.0,0.0,0.0,1
LaShenySosa2,0.0,1.0,0.0,0.0,1
Lalo_MM,0.0,1.0,0.0,0.0,1
Lees_gabii,0.0,1.0,0.0,0.0,1
Leiko21,0.0,1.0,0.0,0.0,1
LemusKeidy,0.0,1.0,0.0,0.0,1
LeninistaLuis,0.0,1.0,0.0,0.0,1
Leoleo25010485,0.0,1.0,0.0,0.0,1
LeonMar91,0.0,1.0,0.0,0.0,1
LeonelDepaz6,0.0,1.0,0.0,0.0,1
Libertario_1995,0.0,0.0,1.0,0.0,1
LigiaIHernandez,0.0,0.0,1.0,0.0,1
Lilialba76,0.0,1.0,0.0,0.0,1
Lilian30521,0.0,0.0,1.0,0.0,1
LilianMerlo,0.0,0.0,1.0,0.0,1
Lima30044J,0.0,1.0,0.0,0.0,1
LisethRecinos5,0.0,1.0,0.0,0.0,1
Llviz_40,0.0,1.0,0.0,0.0,1
Lmariav1,0.0,1.0,0.0,0.0,1
LoDigo502,0.0,1.0,0.0,0.0,1
LocoxElAlbo,0.0,0.0,1.0,0.0,1
LordMarduk2,0.0,1.0,0.0,0.0,1
LoremrDA,0.0,1.0,0.0,0.0,1
LorenaTorresGT,0.0,1.0,0.0,0.0,1
Lourdes1385,0.0,0.0,1.0,0.0,1
Luchofcb80,0.0,1.0,0.0,0.0,1
LuckyLara01,0.0,0.0,1.0,0.0,1
LucreciaVe97613,0.0,1.0,0.0,0.0,1
Luis21118,0.0,1.0,0.0,0.0,1
Luis50024457,0.0,0.0,1.0,0.0,1
LuisAldana19065,0.0,1.0,0.0,0.0,1
LuisFer421,0.0,1.0,0.0,0.0,1
LuisMarcaGuate,0.0,1.0,0.0,0.0,1
LuisvonAhn,0.0,1.0,0.0,0.0,1
Lumaga16,0.0,1.0,0.0,0.0,1
Luzroh879,0.0,0.0,1.0,0.0,1
MALVAREZ134,0.0,1.0,0.0,0.0,1
MH_isthinking,0.0,1.0,0.0,0.0,1
MMiaumersons,0.0,0.0,1.0,0.0,1
MMs_2019,0.0,1.0,0.0,0.0,1
MPGaleano,0.0,0.0,1.0,0.0,1
M_artis,0.0,0.0,1.0,0.0,1
MaCale311,0.0,1.0,0.0,0.0,1
MaDiMVds,0.0,0.0,1.0,0.0,1
Machl1804,0.0,0.0,1.0,0.0,1
Maco7737,0.0,1.0,0.0,0.0,1
Mafersita8,0.0,1.0,0.0,0.0,1
Maggyllm1,0.0,0.0,1.0,0.0,1
Maghenta9,0.0,1.0,0.0,0.0,1
MalirisLis75,0.0,0.0,1.0,0.0,1
Malusinfiltro,0.0,1.0,0.0,0.0,1
ManPellecer,0.0,1.0,0.0,0.0,1
Manima59,0.0,1.0,0.0,0.0,1
Mannu777,0.0,1.0,0.0,0.0,1
ManuelDiva56278,0.0,1.0,0.0,0.0,1
ManuelGamar34,0.0,0.0,1.0,0.0,1
Marc0rtiz,0.0,1.0,0.0,0.0,1
Marcelo_Caste,0.0,1.0,0.0,0.0,1
MarcoAu53512627,0.0,1.0,0.0,0.0,1
MarcoPo60095392,0.0,0.0,1.0,0.0,1
MarcoVFonseca,0.0,1.0,0.0,0.0,1
MarcosAntil,0.0,0.0,1.0,0.0,1
MariLu171,0.0,0.0,1.0,0.0,1
MariaMartaUmaa1,0.0,1.0,0.0,0.0,1
Marideaguilar1,0.0,1.0,0.0,0.0,1
Mario19744108,0.0,1.0,0.0,0.0,1
Mario799101,0.0,1.0,0.0,0.0,1
MarioFEscobarC,0.0,1.0,0.0,0.0,1
MarioSaqui1,0.0,1.0,0.0,0.0,1
MarkComa80,0.0,1.0,0.0,0.0,1
Markozlopez43,0.0,1.0,0.0,0.0,1
Marlonciito_13,0.0,0.0,1.0,0.0,1
MarobO66,0.0,1.0,0.0,0.0,1
Martamevalen,0.0,1.0,0.0,0.0,1
Marvin50146584,0.0,1.0,0.0,0.0,1
Marvinr92783742,0.0,0.0,1.0,0.0,1
Marvus_Morales,0.0,0.0,1.0,0.0,1
MaryCar50428032,0.0,1.0,0.0,0.0,1
Mash9107,0.0,1.0,0.0,0.0,1
MauroXilojgt,0.0,1.0,0.0,0.0,1
MayteMala,0.0,1.0,0.0,0.0,1
Memito9075,0.0,0.0,1.0,0.0,1
MercedesBa33833,0.0,1.0,0.0,0.0,1
MiguelA06503822,0.0,1.0,0.0,0.0,1
MiguelitogtSoy,0.0,0.0,1.0,0.0,1
Mike20232013,0.0,1.0,0.0,0.0,1
MikiKahn,0.0,0.0,1.0,0.0,1
Mincho_guate,0.0,1.0,0.0,0.0,1
MinoMinito,0.0,1.0,0.0,0.0,1
MoliOscar_,0.0,1.0,0.0,0.0,1
MonicaM76799633,0.0,1.0,0.0,0.0,1
MontielAldana,0.0,1.0,0.0,0.0,1
Mr_Rocky83,0.0,1.0,0.0,0.0,1
MujerActualidad,0.0,1.0,0.0,0.0,1
Multifa0Suarez,0.0,0.0,1.0,0.0,1
Mynor007,0.0,1.0,0.0,0.0,1
MynorAroldopab1,0.0,0.0,1.0,0.0,1
ND_marti,0.0,1.0,0.0,0.0,1
NOREIAS,0.0,1.0,0.0,0.0,1
N_dr3w,0.0,1.0,0.0,0.0,1
Nandaveneno,0.0,1.0,0.0,0.0,1
NapolenMndez1,0.0,0.0,1.0,0.0,1
Navy_shock,0.0,1.0,0.0,0.0,1
NestorLFlo68191,0.0,1.0,0.0,0.0,1
Netcentero_Gt,0.0,1.0,0.0,0.0,1
NewLibertario1,0.0,1.0,0.0,0.0,1
NicRossellguate,0.0,0.0,1.0,0.0,1
Nickoco_,0.0,0.0,1.0,0.0,1
Noizquierda3,0.0,1.0,0.0,0.0,1
Normaoc54376984,0.0,1.0,0.0,0.0,1
Normato67,0.0,0.0,1.0,0.0,1
Noti_Atlantico,0.0,1.0,0.0,0.0,1
Nyfls123,0.0,0.0,1.0,0.0,1
ORCTrabanino,0.0,1.0,0.0,0.0,1
OlavDirkmaat,0.0,1.0,0.0,0.0,1
Olgaleslie,0.0,0.0,1.0,0.0,1
OlsenPsico,0.0,1.0,0.0,0.0,1
OnlyenmiGuate,0.0,1.0,0.0,0.0,1
OscarACartagena,0.0,1.0,0.0,0.0,1
OscarPe08164698,0.0,1.0,0.0,0.0,1
OscarVi14778594,0.0,1.0,0.0,0.0,1
Oscar___Flores,0.0,1.0,0.0,0.0,1
OsitaPanda9,0.0,1.0,0.0,0.0,1
Osmosis_GT,0.0,1.0,0.0,0.0,1
P4tty502,0.0,1.0,0.0,0.0,1
PMTMuniGuate,0.0,1.0,0.0,0.0,1
PZurdoxx,0.0,1.0,0.0,0.0,1
Pablo160485,0.0,0.0,1.0,0.0,1
PabloGironC,0.0,1.0,0.0,0.0,1
PabloOrtizMili1,0.0,0.0,1.0,0.0,1
PabloPa62765980,0.0,1.0,0.0,0.0,1
PadillaRodolfo,0.0,1.0,0.0,0.0,1
PaolistaCorazon,0.0,0.0,1.0,0.0,1
Paul2fue4,0.0,1.0,0.0,0.0,1
Payo_neer,0.0,1.0,0.0,0.0,1
Payuk_,0.0,1.0,0.0,0.0,1
Pedro_D_Delgado,0.0,0.0,1.0,0.0,1
PeriodicoHist,0.0,1.0,0.0,0.0,1
PerlaCano5,0.0,1.0,0.0,0.0,1
PinedaFlory,0.0,0.0,1.0,0.0,1
Pirir9Pirir,0.0,1.0,0.0,0.0,1
PirloKolarov,0.0,1.0,0.0,0.0,1
PoconDario,0.0,1.0,0.0,0.0,1
Politiqueros502,0.0,1.0,0.0,0.0,1
Pushka08,0.0,1.0,0.0,0.0,1
QPumas1,0.0,0.0,1.0,0.0,1
QbIxmucane,0.0,1.0,0.0,0.0,1
Quetzalio502,0.0,1.0,0.0,0.0,1
QuinonezRAA,0.0,1.0,0.0,0.0,1
RC_GT,0.0,1.0,0.0,0.0,1
RH6115,0.0,1.0,0.0,0.0,1
RICARDOGAR75678,0.0,1.0,0.0,0.0,1
RMensoRuin,0.0,1.0,0.0,0.0,1
ROBERTR02304443,0.0,1.0,0.0,0.0,1
RafaelAE1967,0.0,1.0,0.0,0.0,1
RafaelAyau,0.0,1.0,0.0,0.0,1
RalMaqun1,0.0,1.0,0.0,0.0,1
RalphSly12,0.0,1.0,0.0,0.0,1
Ramirez1Vinicio,0.0,1.0,0.0,0.0,1
RamosCart,0.0,1.0,0.0,0.0,1
Rand41,0.0,1.0,0.0,0.0,1
Raul_Cardona,0.0,1.0,0.0,0.0,1
RaulitoLog,0.0,1.0,0.0,0.0,1
Rec749,0.0,1.0,0.0,0.0,1
RedDevil7490,0.0,1.0,0.0,0.0,1
ReimerGhost,0.0,1.0,0.0,0.0,1
RenaSuspendido,0.0,1.0,0.0,0.0,1
Renilevin84,0.0,0.0,1.0,0.0,1
RicardoCopene,0.0,1.0,0.0,0.0,1
RicarmY2K,0.0,1.0,0.0,0.0,1
RichDR11,0.0,1.0,0.0,0.0,1
RichardGutii,0.0,1.0,0.0,0.0,1
RicharsonC5,0.0,1.0,0.0,0.0,1
RickMillionare,0.0,1.0,0.0,0.0,1
RitaCadtillo,0.0,1.0,0.0,0.0,1
RitaDeHernande1,0.0,1.0,0.0,0.0,1
Rita_VS,0.0,1.0,0.0,0.0,1
Robertoruhe,0.0,1.0,0.0,0.0,1
RodenasMarina,0.0,1.0,0.0,0.0,1
Rodri8719,0.0,1.0,0.0,0.0,1
Rodrigo79349039,0.0,1.0,0.0,0.0,1
Rodrigo82606012,0.0,1.0,0.0,0.0,1
Rodrigomarin192,0.0,1.0,0.0,0.0,1
RojitoSantaCruz,0.0,1.0,0.0,0.0,1
Ronal4403,0.0,1.0,0.0,0.0,1
Ronald_Sterkel,0.0,1.0,0.0,0.0,1
RoosJuly92,0.0,1.0,0.0,0.0,1
RosalesFelipao,0.0,1.0,0.0,0.0,1
RosarioDeSamay1,0.0,1.0,0.0,0.0,1
Rosemary241,0.0,1.0,0.0,0.0,1
Rossycapri,0.0,0.0,1.0,0.0,1
RozzottoRodrigo,0.0,0.0,1.0,0.0,1
Rudys_one,0.0,1.0,0.0,0.0,1
RutChapina,0.0,1.0,0.0,0.0,1
SSflowers1,0.0,1.0,0.0,0.0,1
S_C_C_84,0.0,1.0,0.0,0.0,1
SalgueroManuel,0.0,1.0,0.0,0.0,1
SamuelE37780664,0.0,1.0,0.0,0.0,1
SamuelVazq61417,0.0,1.0,0.0,0.0,1
Sandovs07,0.0,1.0,0.0,0.0,1
SandraMoranR,0.0,0.0,1.0,0.0,1
SandraP28336385,0.0,1.0,0.0,0.0,1
Sandrygadr,0.0,1.0,0.0,0.0,1
SantaExmin,0.0,1.0,0.0,0.0,1
Santiag52263514,0.0,0.0,1.0,0.0,1
SantizoReloaded,0.0,1.0,0.0,0.0,1
SaraiRobledo3,0.0,1.0,0.0,0.0,1
SatanGuate,0.0,0.0,1.0,0.0,1
Saxomofono,0.0,1.0,0.0,0.0,1
Sebasti94347042,0.0,1.0,0.0,0.0,1
SenMarcoRubio,0.0,0.0,1.0,0.0,1
Serch0120,0.0,1.0,0.0,0.0,1
SergioGonzale99,0.0,1.0,0.0,0.0,1
ServicomLopez,0.0,0.0,1.0,0.0,1
ServoVeritatis,0.0,0.0,1.0,0.0,1
ShejoGarcia,0.0,1.0,0.0,0.0,1
SiHuboGenocidio,0.0,0.0,1.0,0.0,1
SiVmenor,0.0,1.0,0.0,0.0,1
SianGiovanni,0.0,1.0,0.0,0.0,1
Siana5021503,0.0,0.0,1.0,0.0,1
SigridRM,0.0,1.0,0.0,0.0,1
Sir_Wichito,0.0,1.0,0.0,0.0,1
SoloDimeA_,0.0,1.0,0.0,0.0,1
SoyFlordeMaria,0.0,0.0,1.0,0.0,1
SoyPeetaMV,0.0,0.0,1.0,0.0,1
Soy_Shute,0.0,1.0,0.0,0.0,1
Spider_1990,0.0,1.0,0.0,0.0,1
SusyLu17281115,0.0,1.0,0.0,0.0,1
T1EETC_NOTICIAS,0.0,1.0,0.0,0.0,1
TIbanez1949,0.0,0.0,1.0,0.0,1
TMorroking15491,0.0,0.0,1.0,0.0,1
TTRezZ777,0.0,0.0,1.0,0.0,1
TanyaVa76108281,0.0,1.0,0.0,0.0,1
TavoSilvestre,0.0,0.0,1.0,0.0,1
TeVoyAFunarGT,0.0,1.0,0.0,0.0,1
Tecabre25,0.0,1.0,0.0,0.0,1
Templario_Gt,0.0,0.0,1.0,0.0,1
TheRainbowJ_,0.0,1.0,0.0,0.0,1
TheVigilanteGT,0.0,1.0,0.0,0.0,1
ThelmaAldana,0.0,1.0,0.0,0.0,1
Thz0101,0.0,1.0,0.0,0.0,1
Tito8829,0.0,1.0,0.0,0.0,1
TomasStark5,0.0,1.0,0.0,0.0,1
TonoMorales3,0.0,1.0,0.0,0.0,1
TraposAlSolGT,0.0,0.0,1.0,0.0,1
TroyaArde30,0.0,1.0,0.0,0.0,1
UbaldoMacu,0.0,1.0,0.0,0.0,1
UnFulanotal_,0.0,1.0,0.0,0.0,1
VCROSITA61,0.0,1.0,0.0,0.0,1
VEREDIGNAGUILAR,0.0,1.0,0.0,0.0,1
Vertical_dorsal,0.0,1.0,0.0,0.0,1
VicMaldonadoS,0.0,1.0,0.0,0.0,1
VicenteCarrera_,0.0,1.0,0.0,0.0,1
VictorManoloFl2,0.0,1.0,0.0,0.0,1
VictorP32180872,0.0,1.0,0.0,0.0,1
Vientomares,0.0,1.0,0.0,0.0,1
Villatoro_gt,0.0,1.0,0.0,0.0,1
VilmaChinc465,0.0,1.0,0.0,0.0,1
VioleV,0.0,0.0,1.0,0.0,1
VitrinaChapina,0.0,1.0,0.0,0.0,1
Viviannclaudett,0.0,1.0,0.0,0.0,1
Vivy_Castro,0.0,1.0,0.0,0.0,1
VjavierHndz,0.0,1.0,0.0,0.0,1
WachOver,0.0,0.0,1.0,0.0,1
WalterFloresg1,0.0,1.0,0.0,0.0,1
WalterM91033122,0.0,1.0,0.0,0.0,1
Wanderlust19851,0.0,1.0,0.0,0.0,1
Wayarnol,0.0,1.0,0.0,0.0,1
William97211675,0.0,1.0,0.0,0.0,1
Willyalfa,0.0,1.0,0.0,0.0,1
Wolve_GT,0.0,1.0,0.0,0.0,1
XIluminex,0.0,1.0,0.0,0.0,1
YURY_monROY,0.0,1.0,0.0,0.0,1
YaheER14,0.0,1.0,0.0,0.0,1
YoelDeLeon23,0.0,1.0,0.0,0.0,1
Yogu_light,0.0,0.0,1.0,0.0,1
Yovapower2,0.0,1.0,0.0,0.0,1
ZERIMARAL3LH1,0.0,0.0,1.0,0.0,1
ZarahLu,0.0,1.0,0.0,0.0,1
ZullyAyala23922,0.0,1.0,0.0,0.0,1
ZurdoSlowing,0.0,1.0,0.0,0.0,1
_Jhernandez81,0.0,1.0,0.0,0.0,1
__suzeth,0.0,0.0,1.0,0.0,1
_creyes_,0.0,1.0,0.0,0.0,1
aaalonso71,0.0,0.0,1.0,0.0,1
abnergiron,0.0,1.0,0.0,0.0,1
acapelagt,0.0,1.0,0.0,0.0,1
acoro762,0.0,1.0,0.0,0.0,1
adlm_,0.0,1.0,0.0,0.0,1
adolfodiem57,0.0,1.0,0.0,0.0,1
adollfo51,0.0,1.0,0.0,0.0,1
adrianpc912,0.0,1.0,0.0,0.0,1
agriperen,0.0,0.0,1.0,0.0,1
ajanel_eliseo,0.0,1.0,0.0,0.0,1
ajpu88,0.0,1.0,0.0,0.0,1
alanbonilla3212,0.0,1.0,0.0,0.0,1
albamGT,0.0,1.0,0.0,0.0,1
albertjoreyes84,0.0,0.0,1.0,0.0,1
alcer1967,0.0,1.0,0.0,0.0,1
aldo_guate2024,0.0,1.0,0.0,0.0,1
aldogomezscala,0.0,1.0,0.0,0.0,1
alegon_com,0.0,1.0,0.0,0.0,1
alexacrab,0.0,1.0,0.0,0.0,1
alexg7646,0.0,0.0,1.0,0.0,1
alexiapicsa,0.0,0.0,1.0,0.0,1
alexpatriotagt,0.0,0.0,1.0,0.0,1
alexrtem,0.0,1.0,0.0,0.0,1
alexxitomorales,0.0,1.0,0.0,0.0,1
aleydaguare,0.0,1.0,0.0,0.0,1
alfarito007,0.0,1.0,0.0,0.0,1
almendi59,0.0,1.0,0.0,0.0,1
